Date,Close,High,Low,Open,Volume
2017-03-16,5.964416980743408,6.062527058278877,5.964416980743408,6.00163064966408,5042912
2017-03-17,6.052376747131348,6.052376747131348,5.967799416204761,5.97794806354519,6206445
2017-03-20,6.086208343505859,6.123422009056993,6.001630106242054,6.001630106242054,3315291
2017-03-21,6.1707868576049805,6.214766898955244,6.096358157187259,6.099741341528088,6675711
2017-03-22,6.045611381530762,6.147104647150028,5.991481790431645,6.136955094741364,4278862
2017-03-23,6.055760860443115,6.0997408985998,6.011780370592961,6.079442697415773,5992637
2017-03-24,5.9982476234436035,6.079442686501291,5.967800321722226,6.038845380819182,5418840
2017-03-27,5.930586338043213,6.035462796764188,5.903521314333231,5.998248219777895,4226173
2017-03-28,5.974565029144287,6.011779143206351,5.94750001360216,5.961032747219913,6164144
2017-03-29,6.079442501068115,6.092974785318237,5.974566055972663,5.977948788265102,4113522
2017-03-30,6.160636901855469,6.170786454214468,6.076059557331175,6.123422779926084,5492340
2017-03-31,6.103123188018799,6.191084154824631,6.069292255413512,6.136954120624086,4581108
2017-04-03,6.038845062255859,6.143721053324293,5.994864123111292,6.143721053324293,8869812
2017-04-04,6.02197265625,6.109247678574711,6.02197265625,6.043790926311794,6733111
2017-04-05,6.185612678527832,6.185612678527833,6.021972265058876,6.021972265058876,6682795
2017-04-06,6.076519012451172,6.178339705130979,6.069245932431414,6.178339705130979,5582934
2017-04-07,6.17833948135376,6.178339481353759,6.061972632849202,6.072882252483696,4821831
2017-04-10,6.192884922027588,6.196521461768744,6.101973856095295,6.1819757883234425,6980239
2017-04-11,6.254705429077148,6.2547054290771475,6.181976087294671,6.207431381194505,6295520
2017-04-12,6.232886791229248,6.2874339199622975,6.221977171274895,6.261978625588164,3316733
2017-04-13,6.160158157348633,6.254705772790218,6.127429781816232,6.254705772790218,6626683
2017-04-14,6.17833948135376,6.200158235103404,6.127429379617482,6.156521213123456,1359652
2017-04-17,6.214704513549805,6.218341053781666,6.12379343535023,6.1819766225018355,2677304
2017-04-18,6.160158157348633,6.207431722309738,6.149248536998041,6.20015864207601,4641742
2017-04-19,6.1056108474731445,6.192885380120043,6.091064687432527,6.174703165588633,5226774
2017-04-20,6.167429447174072,6.181975119044616,6.091063577435351,6.116518867348258,4676371
2017-04-21,6.163793563842773,6.2183402033022,6.149247890424125,6.181975776995916,4049948
2017-04-24,6.236522197723389,6.247431330175644,6.192884211356557,6.192884211356557,5078171
2017-04-25,6.254705429077148,6.2583419689941735,6.200158301360453,6.2547054290771475,6312348
2017-04-26,6.400163650512695,6.400163650512695,6.229250157942637,6.2547054519355,7932085
2017-04-27,6.451073169708252,6.4874380802041465,6.381980859356594,6.3892539385596345,4749808
2017-04-28,6.5092573165893555,6.5092573165893555,6.400163548023596,6.432891435833652,3695965
2017-05-01,6.5092573165893555,6.5092573165893555,6.5092573165893555,6.5092573165893555,0
2017-05-02,6.418345928192139,6.567440668175818,6.411073333778852,6.516530565205388,5180427
2017-05-03,6.389254093170166,6.451073325814717,6.363798800862851,6.418345439647682,4696083
2017-05-04,6.349252223968506,6.451072900972947,6.349252223968506,6.400162805230369,5075420
2017-05-05,6.676534652709961,6.698352922165702,6.4838023980163655,6.4838023980163655,16302993
2017-05-08,6.651078701019287,6.774718138498729,6.64016956736843,6.709261880035615,7788606
2017-05-09,6.803810119628906,6.814719253518447,6.589259126447701,6.632896633044534,7073332
2017-05-10,6.8292646408081055,6.840174259759457,6.712898285109564,6.818355507376066,6385771
2017-05-11,6.683807849884033,6.836539148478163,6.665626118871668,6.829266067657686,7902489
2017-05-12,6.851084232330322,6.851084232330322,6.680170731979714,6.691080352267304,5514936
2017-05-15,6.891083717346191,6.963812556389015,6.829263524432863,6.865628429473509,5820843
2017-05-16,6.91290283203125,6.9419941749803575,6.843810042868414,6.912902832031249,6610926
2017-05-17,6.934722423553467,6.9819964717914855,6.836538272652415,6.8765392410017085,5181582
2017-05-18,6.905631065368652,6.938358953783396,6.8219925888428055,6.931086359424204,6286896
2017-05-19,6.905631065368652,6.905631065368652,6.905631065368652,6.905631065368652,0
2017-05-22,6.872902870178223,6.956540857451492,6.865629790624317,6.923813456016905,7476728
2017-05-23,6.87653923034668,6.894721930040322,6.821992587823804,6.872903175927301,6911422
2017-05-24,7.025634765625,7.0619987100634525,6.843811644797131,6.869266939975357,9399579
2017-05-25,6.960177898406982,7.047453402780273,6.901994714344153,6.992906273236887,8963353
2017-05-26,6.978359699249268,7.021997691607764,6.909267384686708,6.96017748565284,4277420
2017-05-29,6.971086025238037,7.003813907537895,6.949267275198378,6.978358618238416,1847622
2017-05-30,6.9674506187438965,7.0292703396536815,6.93472224560381,6.971087158594943,3645873
2017-05-31,6.909267902374268,7.0438169727962,6.901994822183015,7.007452057359311,11737439
2017-06-01,6.960177898406982,7.000179353314502,6.912904334460576,6.945632223771116,4118548
2017-06-02,7.032906532287598,7.036543071959107,6.974723354101384,7.003814700434833,6188168
2017-06-05,7.1310906410217285,7.185637764789556,7.014724285217175,7.04381611692797,6754608
2017-06-06,7.243821620941162,7.265640375387351,7.098363419806355,7.145637468692991,4526760
2017-06-07,7.145637035369873,7.294731767457589,7.10927212315188,7.26563993478706,5750255
2017-06-08,7.1274542808532715,7.185637456257317,7.109271583365171,7.185637456257317,4916527
2017-06-09,7.171092510223389,7.178365589955398,7.109272303539996,7.134727597082685,4385920
2017-06-12,7.156545639038086,7.22927497256719,7.127454294041878,7.192910063042991,2061234
2017-06-13,7.225639820098877,7.229276360301298,7.145637877723171,7.171093173620728,3281957
2017-06-14,7.367461204528809,7.382007364776131,7.174729436445465,7.236548675419114,6181462
2017-06-15,7.272913455963135,7.367461068224683,7.236548541536979,7.3310966393178845,6442275
2017-06-16,7.200183391571045,7.272912727620553,7.1856377185688665,7.272912727620553,5534291
2017-06-19,7.272913455963135,7.309277884869934,7.222002867078131,7.236548541536979,6606985
2017-06-20,7.163818836212158,7.302004426541004,7.163818836212158,7.272912595545641,4771949
2017-06-21,7.171092510223389,7.185638184168065,7.091090089729315,7.091090089729315,6754097
2017-06-22,7.272913455963135,7.3020052904001895,7.134727849286327,7.20018411263018,7593439
2017-06-23,7.1529107093811035,7.294732373707864,7.1529107093811035,7.272913618771488,5518541
2017-06-26,7.1529107093811035,7.1529107093811035,7.1529107093811035,7.1529107093811035,0
2017-06-27,7.1529107093811035,7.1529107093811035,7.1529107093811035,7.1529107093811035,0
2017-06-28,7.272913455963135,7.272913455963136,7.131091309291776,7.131091309291776,5965687
2017-06-29,7.251095294952393,7.280187131770353,7.222003458134433,7.272914051186014,5927439
2017-06-30,7.3601884841918945,7.396553401068451,7.214730273243838,7.294732701956751,6205864
2017-07-03,7.251095294952393,7.389280427419058,7.251095294952393,7.360188590601098,3177930
2017-07-04,7.280186176300049,7.294731850040318,7.243821263670373,7.258366937410643,3711288
2017-07-05,7.2874579429626465,7.323822365944021,7.211092072078623,7.2801853496779385,6428219
2017-07-06,7.272913455963135,7.367461068224683,7.247458161520633,7.287459130421983,4609780
2017-07-07,7.247458457946777,7.294732508770773,7.240185377660201,7.254731538233355,4313974
2017-07-10,7.294731616973877,7.367460468870874,7.251094111627951,7.254730651326664,4452231
2017-07-11,7.4547343254089355,7.491098745727438,7.269275199161486,7.294730487592135,6754972
2017-07-12,7.4256439208984375,7.534737681146994,7.4256439208984375,7.454735266618516,5137874
2017-07-13,7.63655948638916,7.658378241650825,7.44019068903417,7.447463283775141,5177732
2017-07-14,7.803835868835449,7.803835868835449,7.600194006339265,7.636558919421755,4496786
2017-07-17,7.782016277313232,7.891110033776026,7.723832616853551,7.84747204567162,9517060
2017-07-18,7.6583781242370605,7.818382003356605,7.6511050440882205,7.803836328578293,6882757
2017-07-19,7.854745388031006,7.88383721923649,7.702014123860996,7.7092872030421935,6097812
2017-07-20,7.912931442260742,8.02202474983819,7.854747762262763,7.8838396022617525,8020285
2017-07-21,7.912931442260742,7.971114151219821,7.840202085022993,7.912931442260743,3462368
2017-07-24,7.8329267501831055,7.971111858004972,7.818381077127992,7.949293591181956,7224105
2017-07-25,7.796562194824219,7.905655954717363,7.782016522011567,7.854745371594128,5332789
2017-07-26,7.86201810836792,7.956565705811547,7.796561855282664,7.796561855282664,5670371
2017-07-27,7.891110420227051,7.971111864858622,7.891110420227051,7.8983830140012055,4491718
2017-07-28,7.840199947357178,7.891110532094548,7.8111086008095265,7.891110532094548,3248154
2017-07-31,7.883838176727295,7.912930011465978,7.8183819127047816,7.876565096662783,3940174
2017-08-01,7.782016277313232,7.920201378486578,7.694741272142998,7.883836954838744,7156205
2017-08-02,7.854745388031006,7.992930979357926,7.760197786271965,7.767470379933857,7726726
2017-08-03,8.291119575500488,8.589309011442312,8.240209965565851,8.363849393050161,24390198
2017-08-04,8.298394203186035,8.371124034310132,8.254756692927076,8.327485553012426,12240312
2017-08-07,8.291119575500488,8.414759002984798,8.254755152244933,8.327483998756042,9876181
2017-08-08,8.509307861328125,8.509307861328125,8.298393410399319,8.298393410399319,11055541
2017-08-09,8.531126976013184,8.632948157347252,8.422033685474183,8.472944276141217,11030103
2017-08-10,8.509307861328125,8.625675191594032,8.502035752845329,8.545672287896727,6039103
2017-08-11,8.363849639892578,8.487489071025863,8.320212136490326,8.487489071025863,8616300
2017-08-14,8.502036094665527,8.502036094665527,8.400214919348851,8.429306267565604,6553106
2017-08-15,8.385668754577637,8.560218785848477,8.327485087141124,8.531126466610875,6595274
2017-08-16,8.218391418457031,8.407486629457441,8.094751980600206,8.38566836208913,11113655
2017-08-17,8.283846855163574,8.385668021516762,8.189299739022594,8.26930166785498,9609964
2017-08-18,8.363849639892578,8.407486172256236,8.196572705357042,8.218390971538872,4954530
2017-08-21,8.385668754577637,8.451125501823547,8.291120659132815,8.378395674768235,7899591
2017-08-22,8.378395080566406,8.509307594735128,8.378395080566406,8.429305664582902,11365935
2017-08-23,8.407487869262695,8.44385327197023,8.363851328091235,8.392942679218471,5217625
2017-08-24,8.422033309936523,8.516581406811017,8.407487150097767,8.407487150097767,7543466
2017-08-25,8.472943305969238,8.516580811395992,8.407486562309789,8.422032721131586,4905656
2017-08-28,8.509307861328125,8.552945367418177,8.487489593802428,8.502035752845329,3959704
2017-08-29,8.56021785736084,8.60385536044539,8.458396693150695,8.509307275255766,7747488
2017-08-30,8.56021785736084,8.56021785736084,8.56021785736084,8.56021785736084,0
2017-08-31,8.531126976013184,8.640221237590936,8.531126976013184,8.560219296987919,6613271
2017-09-01,8.531126976013184,8.531126976013184,8.531126976013184,8.531126976013184,0
2017-09-04,8.531126976013184,8.531126976013184,8.531126976013184,8.531126976013184,0
2017-09-05,8.502036094665527,8.632947647160263,8.45112550700719,8.618402458571232,10992513
2017-09-06,8.982046127319336,9.062048049098442,8.472942282515186,8.50930670413855,20438831
2017-09-07,9.011138916015625,9.047502368515529,8.8874985165308,9.018411023892462,7708827
2017-09-08,9.083868980407715,9.15659783723095,8.923864135942413,9.025685312325905,9811788
2017-09-11,9.054776191711426,9.142051203792994,9.040230032684947,9.120232936291929,4836076
2017-09-12,8.945683479309082,9.076596005731638,8.916591159411592,9.054776765808521,6653108
2017-09-13,8.872954368591309,8.99659381151337,8.872954368591309,8.945683224183417,5799500
2017-09-14,8.909318923950195,8.98204778058363,8.829316987445678,8.87295449563348,9024750
2017-09-15,8.88749885559082,8.974773863828156,8.858407509857912,8.945682518095248,6209686
2017-09-18,8.88749885559082,8.989320022213915,8.88022674743655,8.909318093169459,9068234
2017-09-19,8.84386157989502,8.98932025439375,8.756587540442146,8.894772164521507,9252978
2017-09-20,8.705677032470703,8.923863589582016,8.691130873581159,8.851134737211577,8061508
2017-09-21,8.632946968078613,8.792950827242631,8.552945038496604,8.669311393248744,7405461
2017-09-22,8.582036018371582,8.71294852602335,8.545671594752521,8.691130260267343,5641272
2017-09-25,8.698403358459473,8.698403358459473,8.407486026785657,8.582036037374515,6980736
2017-09-26,8.836588859558105,8.909318685281908,8.727495577530412,8.73476865720666,8713187
2017-09-27,8.640220642089844,8.836588939941453,8.611129294158893,8.836588939941453,7106911
2017-09-28,8.654766082763672,8.71294877379328,8.552944916903952,8.560217996042304,6728365
2017-09-29,8.84386157989502,8.887499085140774,8.603855786562685,8.669311558912,8293614
2017-10-02,8.916590690612793,8.982047435901974,8.814770489441026,8.843861836770293,7358932
2017-10-03,8.967500686645508,9.01113916132594,8.829316067645209,8.916590103890272,7186186
2017-10-04,8.95295524597168,9.040229279745748,8.931136009249235,8.996592748378001,4606630
2017-10-05,8.84386157989502,9.011139492535944,8.84386157989502,8.967501016251553,5386710
2017-10-06,8.967500686645508,8.967500686645508,8.73476798124814,8.829316067645209,7529753
2017-10-09,8.785676956176758,8.785676956176758,8.53839811047541,8.763858691456534,7993454
2017-10-10,8.923863410949707,9.011139391501297,8.814770134577811,8.83658840143674,11718021
2017-10-11,8.909318923950195,8.96022951200908,8.77113331951571,8.923864112653662,14440356
2017-10-12,9.272964477539062,9.331148147347523,8.967501910362422,8.982048070574221,19900461
2017-10-13,9.302055358886719,9.374785185247543,9.251145742784429,9.302055358886719,8531586
2017-10-16,9.360238075256348,9.476604426162767,9.265690961354087,9.323873651288004,10399788
2017-10-17,9.316600799560547,9.462059470020902,9.316600799560547,9.367511382773602,5196100
2017-10-18,9.360238075256348,9.440240002194423,9.302054414283846,9.352964996254963,7277900
2017-10-19,9.476604461669922,9.512969856813108,9.367511189356136,9.38205734741341,8754753
2017-10-20,9.505696296691895,9.56387898389913,9.389329951238887,9.491150139370816,9497740
2017-10-23,9.672974586486816,9.745703441276419,9.432967812019246,9.527515905868935,8047060
2017-10-24,9.636609077453613,9.760248505133791,9.571152338659067,9.723884081820628,7721952
2017-10-25,9.585700035095215,9.665701973433787,9.578426955057393,9.64388370435905,4708669
2017-10-26,9.592972755432129,9.752976626109723,9.57115351613681,9.585699675667023,6106002
2017-10-27,9.767522811889648,9.782068000420265,9.578426621643443,9.585699701428096,5972400
2017-10-30,9.832978248596191,9.912980181389594,9.782067662898937,9.789340742432637,7156891
2017-10-31,9.927526473999023,9.927526473999023,9.811159141971775,9.869342807985399,7023478
2017-11-01,9.971163749694824,10.022074334897196,9.876615658753082,9.963890670231821,8067325
2017-11-02,10.232988357543945,10.232988357543945,10.007527758782969,10.022073917102581,8019088
2017-11-03,10.167531967163086,10.40753873252955,10.08025695630958,10.240260819194795,8351875
2017-11-06,10.443902015686035,10.443902015686035,10.21844238388922,10.254806809306816,8320417
2017-11-07,10.2184419631958,10.545722749518626,10.167531381291708,10.465720822685872,9969890
2017-11-08,10.18207836151123,10.349355307676706,9.891161975616432,10.2620802948044,9966271
2017-11-09,9.200234413146973,9.60024405617502,9.156596909267675,9.578425789754673,34473656
2017-11-10,9.02568531036377,9.352966137035883,9.003867041737024,9.229326692047781,14888321
